Gene,true_log2_fc,sparsity_g1,sparsity_g2,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gene286,0,0.92570281124498,0.932059447983015,0.790989417144506,-0.276752674829581,0.074,0.068,1
Gene287,0,0.899598393574297,0.921443736730361,0.161362735678143,0.761243410318246,0.1,0.079,1
Gene288,0,0.943775100401606,0.959660297239915,0.227531390281361,0.635300448723458,0.056,0.04,1
Gene289,2.99552730465122,0.58433734939759,0.953290870488323,1.00794111642859e-44,3.86102412162386,0.416,0.047,3.60439743234862e-41
Gene290,0,0.899598393574297,0.934182590233546,,,,,
Gene291,0,0.987951807228916,0.991507430997877,0.470516511793022,1.20048336128212,0.012,0.008,1
Gene292,0,0.959839357429719,0.963906581740977,,,,,
Gene293,0,0.933734939759036,0.936305732484076,0.953892081025569,-0.192035440669271,0.066,0.064,1
Gene294,0,0.997991967871486,0.995753715498939,,,,,
Gene295,0,0.78714859437751,0.817409766454352,0.26259599224693,0.250532660443209,0.213,0.183,1
Gene296,0,0.895582329317269,0.898089171974522,0.756552791975533,0.258389414036897,0.104,0.102,1
Gene297,0,0.805220883534137,0.828025477707007,0.3224721295247,0.154873201095735,0.195,0.172,1
Gene298,0,0.843373493975904,0.874734607218684,0.0823601713805047,0.647575971842858,0.157,0.125,1
Gene299,-0.962441584892734,0.955823293172691,0.940552016985138,0.286249059464626,-0.469020128034251,0.044,0.059,1
Gene300,0,0.708835341365462,0.681528662420382,0.467832464741893,-0.188181299451141,0.291,0.318,1
Gene301,0,0.919678714859438,0.908704883227176,0.476378083240946,-0.237155384756299,0.08,0.091,1
Gene302,0,0.949799196787149,0.953290870488323,0.941501884375689,-0.290283853736559,0.05,0.047,1
Gene303,0,0.951807228915663,0.966029723991507,0.328984776801576,0.472284252549749,0.048,0.034,1
Gene304,-3.23959357101028,0.831325301204819,0.318471337579618,1.12572171851414e-73,-2.96555532182726,0.169,0.682,4.02558086540656e-70
Gene305,0,0.943775100401606,0.94692144373673,0.976435545312741,-0.137290900175391,0.056,0.053,1
Gene306,0,0.85140562248996,0.868365180467091,0.360602021790611,0.129214442534431,0.149,0.132,1
Gene307,3.00678584962237,0.897590361445783,0.989384288747346,1.03737855748972e-08,2.11429100430768,0.102,0.011,3.70966572158324e-05
Gene308,-1.07453332798424,0.98995983935743,0.985138004246284,0.347738304637083,-1.11623880825349,0.01,0.015,1
Gene309,0,0.931726907630522,0.955414012738854,0.186447157143381,0.442567212497964,0.068,0.045,1
Gene310,0,0.857429718875502,0.887473460721868,0.125390774931522,0.461508588773368,0.143,0.113,1
Gene311,0,0.92570281124498,0.934182590233546,0.605088696805945,0.223051535138011,0.074,0.066,1
Gene312,0,0.951807228915663,0.974522292993631,0.0363715653147391,1.44888894172085,0.048,0.025,1
Gene313,0,0.773092369477912,0.845010615711253,0.00283173531714032,0.592706058674614,0.227,0.155,1
Gene314,0,0.77710843373494,0.832271762208068,0.0554190408719384,0.479355047677682,0.223,0.168,1
Gene315,0,0.738955823293173,0.738853503184713,,,,,
Gene316,0.869810183648677,0.807228915662651,0.917197452229299,2.86381418422154e-07,1.36732679259229,0.193,0.083,0.00102409995227762
Gene317,-2.98681532595299,0.831325301204819,0.365180467091295,3.53826803383408e-59,-2.64036774804501,0.169,0.635,1.26528464889907e-55
Gene318,0,0.983935742971888,0.989384288747346,0.316489265091919,1.86512043032107,0.016,0.011,1
Gene319,0,0.993975903614458,0.991507430997877,,,,,
Gene320,0,0.899598393574297,0.904458598726115,0.98368340997375,-0.123655001278464,0.1,0.096,1
Gene321,0,0.78714859437751,0.815286624203822,0.128973189582559,0.504548820683872,0.213,0.185,1
Gene322,0,0.973895582329317,0.9723991507431,0.792086234306355,-0.360804041086313,0.026,0.028,1
Gene323,0,0.823293172690763,0.847133757961784,0.179131877989205,0.475960677544061,0.177,0.153,1
Gene324,0,0.893574297188755,0.902335456475584,0.624554105049563,0.167360042303178,0.106,0.098,1
Gene325,0,0.965863453815261,0.953290870488323,0.228981106002116,-0.789000063920866,0.034,0.047,1
Gene326,-3.25695920935769,0.941767068273092,0.579617834394905,2.09775116199068e-41,-3.58109788179168,0.058,0.42,7.50155815527868e-38
Gene327,0,0.959839357429719,0.978768577494692,0.0316796967033223,1.73964376284058,0.04,0.021,1
Gene328,0,0.953815261044177,0.936305732484076,0.165858527368354,-0.792001337658908,0.046,0.064,1
Gene329,0,0.933734939759036,0.932059447983015,0.80723816397687,-0.159465158313868,0.066,0.068,1
Gene330,0,0.757028112449799,0.798301486199575,,,,,
Gene331,0,0.917670682730924,0.942675159235669,0.162541773540235,0.52675466847974,0.082,0.057,1
Gene332,-2.94862090333786,0.807228915662651,0.335456475583864,6.51961201894855e-61,-2.45029678356837,0.193,0.665,2.331413257976e-57
Gene333,0,0.837349397590361,0.906581740976645,0.000682669399413989,0.834520707434495,0.163,0.093,1
Gene334,0,0.929718875502008,0.932059447983015,0.740854820137605,0.337435832520836,0.07,0.068,1
Gene335,0,0.961847389558233,0.949044585987261,0.217623687544212,-0.79516805082239,0.038,0.051,1
Gene336,0,0.981927710843373,0.989384288747346,0.245901307548206,1.25555836311596,0.018,0.011,1
Gene337,0,0.895582329317269,0.912951167728238,0.246705712864961,0.676139707071986,0.104,0.087,1
Gene338,0,0.859437751004016,0.893842887473461,0.0785266107171558,0.473950898214224,0.141,0.106,1
Gene339,0,0.879518072289157,0.889596602972399,0.963459382546802,-0.304574073156288,0.12,0.11,1
Gene340,0,0.911646586345381,0.908704883227176,0.81044450982909,-0.113076676762514,0.088,0.091,1
Gene341,0,0.78714859437751,0.817409766454352,0.15071791553237,0.458011515096018,0.213,0.183,1
Gene342,0,0.955823293172691,0.961783439490446,0.702372995655272,0.18413246835846,0.044,0.038,1
Gene343,0,0.84136546184739,0.83864118895966,0.973082907270834,-0.157939713435783,0.159,0.161,1
Gene344,0,0.833333333333333,0.881104033970276,0.0332108463601582,0.584398688372161,0.167,0.119,1
Gene345,0,0.869477911646586,0.910828025477707,0.0558677357785304,0.458905537649088,0.131,0.089,1
Gene346,0,0.839357429718876,0.857749469214437,,,,,
Gene347,0,0.759036144578313,0.806794055201699,0.0331470670822421,0.605556565448894,0.241,0.193,1
Gene348,0,0.877510040160643,0.915074309978769,,,,,
Gene349,0,0.795180722891566,0.813163481953291,,,,,
Gene350,1.39331979218625,0.905622489959839,0.985138004246284,5.65748728596133e-08,2.95133062681431,0.094,0.015,0.000202311745345977
Gene351,0,0.867469879518072,0.898089171974522,,,,,
Gene352,0,0.895582329317269,0.883227176220807,,,,,
Gene353,0,0.991967871485944,0.993630573248408,,,,,
Gene354,0,0.957831325301205,0.974522292993631,0.102959789384034,1.14887165605692,0.042,0.025,1
Gene355,0,0.84136546184739,0.881104033970276,0.053818305752068,0.580209738911136,0.159,0.119,1
Gene356,0,0.86144578313253,0.902335456475584,0.0284103286966704,0.781892274728401,0.139,0.098,1
Gene357,0,0.827309236947791,0.889596602972399,0.00301855623786728,0.814260063071515,0.173,0.11,1
Gene358,1.0858038306326,0.889558232931727,0.938428874734607,0.0151378689398965,0.721757828510337,0.11,0.062,1
Gene359,0,0.919678714859438,0.904458598726115,0.463295818956371,-0.214776408482633,0.08,0.096,1
Gene360,0,0.837349397590361,0.842887473460722,0.692402371334958,0.238312399022542,0.163,0.157,1
Gene361,0,0.849397590361446,0.878980891719745,,,,,
Gene362,0,0.558232931726908,0.552016985138004,,,,,
Gene363,0,0.865461847389558,0.859872611464968,,,,,
Gene364,0,0.819277108433735,0.842887473460722,,,,,
Gene365,-3.1792749858163,0.943775100401606,0.656050955414013,1.06625771118921e-29,-3.05443457767176,0.056,0.344,3.81293757521262e-26
Gene366,0,0.957831325301205,0.959660297239915,,,,,
Gene367,0,0.917670682730924,0.955414012738854,0.00617808244783788,1.6042480154025,0.082,0.045,1
Gene368,0,0.827309236947791,0.866242038216561,0.117515567700963,0.111958193083463,0.173,0.134,1
Gene369,0,0.959839357429719,0.968152866242038,0.37918819550468,0.669363187970272,0.04,0.032,1
Gene370,0,0.85140562248996,0.849256900212314,0.871908012923004,0.256146071660252,0.149,0.151,1
Gene371,0,0.839357429718876,0.874734607218684,0.112409611450567,0.326615556504535,0.161,0.125,1
Gene372,0,0.837349397590361,0.887473460721868,0.023581233070266,0.552909453694864,0.163,0.113,1
Gene373,0,0.883534136546185,0.872611464968153,,,,,
Gene374,0,0.855421686746988,0.874734607218684,0.353256767518778,0.292276052093327,0.145,0.125,1
Gene375,0,0.566265060240964,0.613588110403397,0.0314724681984142,0.403858187731612,0.434,0.386,1
Gene376,0,0.883534136546185,0.89171974522293,,,,,
Gene377,0,0.939759036144578,0.957537154989384,0.200565476221176,0.540233231939807,0.06,0.042,1
Gene378,0,0.955823293172691,0.955414012738854,0.870718587600908,-0.505566011667715,0.044,0.045,1
Gene379,0,0.98995983935743,0.991507430997877,0.94314131177589,-0.30019816034488,0.01,0.008,1
Gene380,0,0.963855421686747,0.966029723991507,0.730886557154162,0.410600917967107,0.036,0.034,1
Gene381,0,0.873493975903615,0.898089171974522,0.302706027204041,0.27788288220693,0.127,0.102,1
Gene382,0.982380582580312,0.48995983935743,0.753715498938429,2.67058433785083e-22,1.691267990661,0.51,0.246,9.55000959215458e-19
Gene383,0,0.917670682730924,0.908704883227176,,,,,
Gene384,0,0.911646586345381,0.932059447983015,0.182354057980686,0.455722149335358,0.088,0.068,1
Gene385,0,0.845381526104418,0.868365180467091,0.312174029091214,0.276636178832692,0.155,0.132,1
Gene386,0,0.951807228915663,0.9723991507431,0.0418534727274625,1.54229463798798,0.048,0.028,1
Gene387,0,0.955823293172691,0.957537154989384,0.759399883502459,0.312453715993216,0.044,0.042,1
Gene388,-0.752257624857299,0.975903614457831,0.963906581740977,0.303264504093817,-0.807502689897452,0.024,0.036,1
Gene389,0,0.801204819277108,0.849256900212314,0.0502751858984962,0.586621016299881,0.199,0.151,1
Gene390,-0.719436657824023,0.943775100401606,0.938428874734607,,,,,
Gene391,-1.51148298114609,0.98995983935743,0.961783439490446,0.00783064749669903,-1.51982555787865,0.01,0.038,1
Gene392,0,0.945783132530121,0.968152866242038,0.0934139384186494,0.903881625583639,0.054,0.032,1
Gene393,0,0.865461847389558,0.874734607218684,0.412065429699498,0.370582037042842,0.135,0.125,1
Gene394,0,0.843373493975904,0.874734607218684,,,,,
Gene395,0,0.973895582329317,0.974522292993631,0.70524363001327,0.900268106031489,0.026,0.025,1
Gene396,0,0.949799196787149,0.959660297239915,0.18917570520299,1.06267715727515,0.05,0.04,1
Gene397,0,0.92570281124498,0.936305732484076,0.362389547171378,0.570793616908856,0.074,0.064,1
Gene398,0,0.869477911646586,0.861995753715499,0.520971543656428,-0.232456878725861,0.131,0.138,1
Gene399,0,0.811244979919679,0.802547770700637,0.738228764950193,-0.161567158276851,0.189,0.197,1
Gene400,0.931410247647347,0.813253012048193,0.910828025477707,8.00037173353609e-06,1.10968357316735,0.187,0.089,0.0286093293191251
Gene401,0,0.767068273092369,0.766454352441614,,,,,
Gene402,0,0.895582329317269,0.874734607218684,0.430603574109329,-0.299356881204947,0.104,0.125,1
Gene403,0,0.943775100401606,0.959660297239915,0.281962996954823,0.535099622608294,0.056,0.04,1
Gene404,-2.85704579823866,0.857429718875502,0.428874734607219,4.54433867942518e-48,-2.46846042877425,0.143,0.571,1.62505551176244e-44
Gene405,0,0.805220883534137,0.845010615711253,0.110196383292289,0.258492398544107,0.195,0.155,1
Gene406,0,0.91566265060241,0.94692144373673,0.0653971803628806,0.525913121754654,0.084,0.053,1
Gene407,0,0.765060240963855,0.794055201698514,0.270202682306018,0.230014737256461,0.235,0.206,1
Gene408,0,0.799196787148594,0.853503184713376,0.0120327744657585,0.73862068023452,0.201,0.146,1
Gene409,0,0.963855421686747,0.968152866242038,,,,,
Gene410,0,0.726907630522088,0.766454352441614,0.0629912148607997,0.5051525743255,0.273,0.234,1
Gene411,0,0.905622489959839,0.91932059447983,,,,,
Gene412,0,0.949799196787149,0.940552016985138,0.45154017914424,-0.273145537819215,0.05,0.059,1
Gene413,0,0.939759036144578,0.91932059447983,0.371850330933216,-0.195194184008751,0.06,0.081,1
Gene414,0,0.979919678714859,0.983014861995754,0.628380028678393,0.682761169890269,0.02,0.017,1
Gene415,0,0.865461847389558,0.900212314225053,0.0511172397008548,0.520031201924792,0.135,0.1,1
Gene416,0,0.817269076305221,0.834394904458599,0.347094163659739,0.513673072784088,0.183,0.166,1
Gene417,0.944507937034766,0.461847389558233,0.692144373673036,2.22049903300829e-16,1.30146918481875,0.538,0.308,7.94050454203763e-13
Gene418,0,0.698795180722892,0.723991507430998,0.223618170307511,0.296440418556605,0.301,0.276,1
Gene419,0,0.759036144578313,0.813163481953291,0.0120257935395057,0.707715961772581,0.241,0.187,1
Gene420,0,0.795180722891566,0.806794055201699,0.521357028202582,0.36315725775751,0.205,0.193,1
Gene421,0,0.93574297188755,0.966029723991507,0.0248192955409954,1.15112042827916,0.064,0.034,1
Gene422,0,0.853413654618474,0.900212314225053,0.0267033977156893,0.362438108900756,0.147,0.1,1
Gene423,0,0.899598393574297,0.940552016985138,0.0183822444170678,0.911829427913996,0.1,0.059,1
Gene424,0,0.905622489959839,0.906581740976645,0.939765204826286,-0.222335929734544,0.094,0.093,1
Gene425,0,0.873493975903615,0.904458598726115,0.215448004615816,0.178197726378306,0.127,0.096,1
Gene426,0,0.759036144578313,0.834394904458599,0.000900385977224968,0.719924534954459,0.241,0.166,1
Gene427,0,0.983935742971888,0.980891719745223,0.984509415817601,0.422223642886859,0.016,0.019,1
Gene428,0,0.883534136546185,0.902335456475584,0.293099112024014,0.310688081654997,0.116,0.098,1
Gene429,0,0.955823293172691,0.953290870488323,0.877749947950271,-0.209155282392892,0.044,0.047,1
Gene430,0,0.941767068273092,0.959660297239915,0.122592606679143,0.964083704555387,0.058,0.04,1
Gene431,0,0.773092369477912,0.821656050955414,0.0745564116601833,0.462627334689707,0.227,0.178,1
Gene432,0,0.899598393574297,0.915074309978769,0.258925208989234,0.540586387381606,0.1,0.085,1
Gene433,0,0.973895582329317,0.974522292993631,0.855641379047113,-0.412258552287372,0.026,0.025,1
Gene434,0,0.84136546184739,0.89171974522293,0.00761137893776192,0.918914135176993,0.159,0.108,1
Gene435,0,0.913654618473896,0.906581740976645,,,,,
Gene436,0,0.957831325301205,0.976645435244161,,,,,
Gene437,-2.65532923235864,0.927710843373494,0.709129511677282,8.41438609323261e-19,-2.3486424731354,0.072,0.291,3.00898446693998e-15
Gene438,0,0.995983935742972,0.995753715498939,,,,,
Gene439,-3.38280435532161,0.769076305220884,0.214437367303609,3.27280242885923e-98,-3.18393283430287,0.231,0.786,1.17035414856006e-94
Gene440,0,0.765060240963855,0.768577494692145,0.574302083087521,0.238450778463137,0.235,0.231,1
Gene441,0,0.853413654618474,0.849256900212314,0.801871415951196,0.255491862821875,0.147,0.151,1
Gene442,0,0.899598393574297,0.906581740976645,,,,,
Gene443,0,0.951807228915663,0.957537154989384,,,,,
Gene444,0,0.855421686746988,0.908704883227176,0.0252793745130702,0.424363271122107,0.145,0.091,1
Gene445,-1.3357753194556,0.985943775100402,0.9723991507431,0.0689020203816981,-1.86587731055385,0.014,0.028,1
Gene446,0,0.911646586345381,0.91932059447983,0.524298537288398,0.158410355332817,0.088,0.081,1
Gene447,0,0.879518072289157,0.908704883227176,0.141130157801553,0.48244383498458,0.12,0.091,1
Gene448,0,0.899598393574297,0.91932059447983,0.606377127609574,-0.177370603020073,0.1,0.081,1
Gene449,0,0.939759036144578,0.949044585987261,0.297128334283827,0.745502955957229,0.06,0.051,1
Gene450,0,0.821285140562249,0.870488322717622,0.0124695875283258,0.943569889294301,0.179,0.13,1
Gene451,0,0.869477911646586,0.876857749469215,0.761406261617353,0.109343882526117,0.131,0.123,1
Gene452,0,0.809236947791165,0.815286624203822,0.789340702358451,0.116086643359825,0.191,0.185,1
Gene453,0,0.86144578313253,0.885350318471338,0.357756484047667,0.130775526059385,0.139,0.115,1
Gene454,0,0.949799196787149,0.976645435244161,0.0303012274662749,1.32261199673776,0.05,0.023,1
Gene455,0,0.957831325301205,0.959660297239915,0.771046336953128,0.288697861022789,0.042,0.04,1
Gene456,0,0.967871485943775,0.955414012738854,0.311767436220172,-0.49804943531554,0.032,0.045,1
Gene457,-1.31063580661504,0.827309236947791,0.719745222929936,1.07265093462129e-05,-1.13307721549275,0.173,0.28,0.0383579974220572
Gene458,0,0.963855421686747,0.936305732484076,,,,,
Gene459,0,0.98995983935743,0.997876857749469,0.0833155121066566,3.11682564954828,0.01,0.002,1
Gene460,0,0.845381526104418,0.842887473460722,0.763968488165638,0.494995423294866,0.155,0.157,1
Gene461,0,0.975903614457831,0.974522292993631,0.768818979736933,-0.590969469462594,0.024,0.025,1
Gene462,-3.49999674501722,0.873493975903615,0.380042462845011,1.38438676255224e-65,-3.22785875633021,0.127,0.62,4.95056706288682e-62
Gene463,0,0.921686746987952,0.955414012738854,0.0171615661692848,0.799358578868874,0.078,0.045,1
Gene464,0,0.975903614457831,0.989384288747346,0.133780178117906,1.01377531688934,0.024,0.011,1
Gene465,-0.989932742743538,0.963855421686747,0.908704883227176,0.00102520335760166,-0.687698476950687,0.036,0.091,1
Gene466,0,0.893574297188755,0.925690021231422,0.066958615212722,0.80337447929175,0.106,0.074,1
Gene467,0,0.817269076305221,0.817409766454352,0.807154325330219,0.138219251323272,0.183,0.183,1
Gene468,0,0.979919678714859,0.993630573248408,0.102633836151166,0.742818510648413,0.02,0.006,1
Gene469,0,0.911646586345381,0.912951167728238,0.547045734438011,0.683155443761108,0.088,0.087,1
Gene470,0,0.929718875502008,0.94692144373673,0.167592742992522,0.946412843724569,0.07,0.053,1
Gene471,0,0.951807228915663,0.940552016985138,0.467427732318513,-0.402462391255661,0.048,0.059,1
Gene472,-2.74700276437907,0.656626506024096,0.159235668789809,3.12862613323163e-92,-2.52876377374989,0.343,0.841,1.11879670524363e-88
Gene473,0,0.813253012048193,0.876857749469215,0.00766557785327496,0.595005228209779,0.187,0.123,1
Gene474,0,0.740963855421687,0.802547770700637,0.00730845922197219,0.708039097090846,0.259,0.197,1
Gene475,0,0.819277108433735,0.798301486199575,0.553866183117987,0.130440924467489,0.181,0.202,1
Gene476,0,0.973895582329317,0.976645435244161,0.851613875285209,-0.148386156270278,0.026,0.023,1
Gene477,0.841918385369851,0.588353413654619,0.785562632696391,3.27226693627807e-12,1.23451079280378,0.412,0.214,1.17016265641304e-08
Gene478,0,0.853413654618474,0.868365180467091,0.449734106929551,0.175609177423966,0.147,0.132,1
Gene479,0,0.949799196787149,0.959660297239915,0.478120498903412,0.375500837491071,0.05,0.04,1
Gene480,-2.89380190727314,0.883534136546185,0.560509554140127,2.65792030769531e-30,-2.36098499083935,0.116,0.439,9.50472302031843e-27
Gene481,0,0.827309236947791,0.876857749469215,0.0474427261217828,0.397461924803968,0.173,0.123,1
