"Cell3","Cell7","Cell19","Cell20","Cell24","Cell37","Cell38","Cell40","Cell43","Cell44","Cell46","Cell47","Cell50","Cell52","Cell57","Cell63","Cell64","Cell68","Cell70","Cell71","Cell72","Cell78","Cell80","Cell82","Cell84","Cell87","Cell90","Cell92","Cell98","Cell101","Cell104","Cell106","Cell112","Cell119","Cell125","Cell126","Cell129","Cell136","Cell142","Cell143","Cell144","Cell145","Cell146","Cell149","Cell152","Cell162","Cell166","Cell169","Cell185","Cell187","Cell193","Cell195","Cell200","Cell203","Cell205","Cell206","Cell211","Cell212","Cell216","Cell220","Cell223","Cell226","Cell239","Cell244","Cell245","Cell248","Cell250","Cell260","Cell268","Cell273","Cell274","Cell276","Cell277","Cell279","Cell285","Cell301","Cell305","Cell307","Cell311","Cell320","Cell323","Cell326","Cell332","Cell333","Cell337","Cell341","Cell345","Cell348","Cell349","Cell352","Cell366","Cell368","Cell371","Cell372","Cell377","Cell378","Cell379","Cell381","Cell383","Cell393","Cell394","Cell396","Cell400","Cell402","Cell407","Cell419","Cell421","Cell427","Cell438","Cell447","Cell461","Cell468","Cell479","Cell485","Cell502","Cell506","Cell510","Cell511","Cell515","Cell516","Cell519","Cell522","Cell524","Cell530","Cell534","Cell537","Cell538","Cell539","Cell548","Cell563","Cell564","Cell569","Cell575","Cell579","Cell582","Cell586","Cell596","Cell597","Cell599","Cell601","Cell603","Cell604","Cell606","Cell614","Cell615","Cell620","Cell633","Cell640","Cell643","Cell647","Cell649","Cell652","Cell653","Cell664","Cell666","Cell668","Cell669","Cell680","Cell686","Cell689","Cell692","Cell706","Cell710","Cell711","Cell712","Cell713","Cell715","Cell722","Cell729","Cell732","Cell733","Cell736","Cell738","Cell742","Cell743","Cell746","Cell748","Cell754","Cell755","Cell766","Cell769","Cell773","Cell776","Cell780","Cell782","Cell784","Cell787","Cell790","Cell792","Cell799","Cell807","Cell809","Cell817","Cell819","Cell820","Cell826","Cell828","Cell830","Cell834","Cell836","Cell837","Cell838","Cell846","Cell850","Cell853","Cell855","Cell856","Cell866","Cell867","Cell868","Cell869","Cell873","Cell879","Cell886","Cell891","Cell893","Cell895","Cell900","Cell905","Cell908","Cell909","Cell911","Cell913","Cell915","Cell916","Cell918","Cell919","Cell921","Cell927","Cell935","Cell937","Cell945","Cell949","Cell952","Cell954","Cell956","Cell957","Cell962","Cell966","Cell976","Cell986","Cell987","Cell988","Cell990","Cell997","Cell1003","Cell1004","Cell1009","Cell1012","Cell1014","Cell1026","Cell1032","Cell1036","Cell1039","Cell1043","Cell1056","Cell1059","Cell1064","Cell1068","Cell1073","Cell1078","Cell1090","Cell1091","Cell1095","Cell1097","Cell1100","Cell1116","Cell1118","Cell1129","Cell1133","Cell1135","Cell1136","Cell1138","Cell1141","Cell1148","Cell1153","Cell1154","Cell1157","Cell1167","Cell1171","Cell1175","Cell1176","Cell1177","Cell1180","Cell1190","Cell1197","Cell1198","Cell1200","Cell1208","Cell1217","Cell1218","Cell1221","Cell1225","Cell1226","Cell1228","Cell1231","Cell1236","Cell1245","Cell1247","Cell1250","Cell1263","Cell1273","Cell1275","Cell1278","Cell1279","Cell1280","Cell1291","Cell1293","Cell1296","Cell1298","Cell1300","Cell1302","Cell1309","Cell1313","Cell1314","Cell1315","Cell1323","Cell1331","Cell1335","Cell1338","Cell1340","Cell1342","Cell1344","Cell1345","Cell1349","Cell1353","Cell1358","Cell1361","Cell1363","Cell1366","Cell1368","Cell1369","Cell1370","Cell1374","Cell1377","Cell1380","Cell1383","Cell1399","Cell1407","Cell1409","Cell1412","Cell1413","Cell1414","Cell1422","Cell1424","Cell1429","Cell1442","Cell1443","Cell1445","Cell1449","Cell1452","Cell1455","Cell1456","Cell1459","Cell1462","Cell1469","Cell1489","Cell1497","Cell1500","Cell1504","Cell1505","Cell1514","Cell1520","Cell1526","Cell1534","Cell1535","Cell1537","Cell1538","Cell1539","Cell1540","Cell1541","Cell1543","Cell1550","Cell1552","Cell1555","Cell1557","Cell1562","Cell1569","Cell1571","Cell1589","Cell1590","Cell1592","Cell1593","Cell1600","Cell1607","Cell1610","Cell1611","Cell1619","Cell1622","Cell1624","Cell1625","Cell1628","Cell1631","Cell1636","Cell1639","Cell1641","Cell1646","Cell1650","Cell1651","Cell1652","Cell1654","Cell1663","Cell1668","Cell1669","Cell1673","Cell1674","Cell1675","Cell1680","Cell1682","Cell1684","Cell1691","Cell1692","Cell1697","Cell1699","Cell1700","Cell1712","Cell1714","Cell1725","Cell1726","Cell1727","Cell1730","Cell1736","Cell1738","Cell1739","Cell1754","Cell1755","Cell1759","Cell1761","Cell1764","Cell1769","Cell1773","Cell1779","Cell1780","Cell1781","Cell1782","Cell1784","Cell1796","Cell1797","Cell1804","Cell1809","Cell1810","Cell1812","Cell1819","Cell1821","Cell1823","Cell1824","Cell1825","Cell1828","Cell1833","Cell1840","Cell1842","Cell1844","Cell1855","Cell1859","Cell1861","Cell1865","Cell1872","Cell1873","Cell1879","Cell1880","Cell1881","Cell1887","Cell1895","Cell1899","Cell1902","Cell1904","Cell1909","Cell1910","Cell1911","Cell1915","Cell1916","Cell1921","Cell1922","Cell1924","Cell1926","Cell1930","Cell1932","Cell1937","Cell1938","Cell1941","Cell1943","Cell1947","Cell1948","Cell1950","Cell1951","Cell1952","Cell1955","Cell1956","Cell1960","Cell1970","Cell1977","Cell1979","Cell1980","Cell1984","Cell1986","Cell1993","Cell1994","Cell2000"
0,0,2,0,4,0,0,0,0,3,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,2,4,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,3,0,0,2,0,2,0,0,9,2,0,0,3,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,0,0,1,0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,4,0,1,0,2,0,0,2,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,2,0,0,2,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,4,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,1,0,0,0,0,1,0,0,0
0,0,2,0,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,3,0,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,1,0,0,6,0,0,2,0,0,0,0,0,1,0,0,0,3,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,11,0,0,0
0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
0,0,0,3,2,3,3,0,0,1,0,0,0,0,4,0,0,5,4,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,3,0,0,0,0,0,0,1,12,0,2,0,0,1,0,2,4,2,0,0,3,0,0,0,0,0,0,2,3,0,1,0,0,0,0,1,0,0,1,0,6,0,2,1,0,0,3,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,2,1,4,2,2,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,1,0,0,1,0,0,1,0,0,11,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,2,2,0,3,0,0,3,1,1,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,3,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,1,3,4,0,2,1,0,1,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,2,0,1,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,3,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,3,4,2,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,2,5,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,1,6,0,1,0,0,0,1,0,2,0
5,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
